,ROMEO_PASTERNAK_SHAKESPEARE,HAMLET_RADLOVA_SHAKESPEARE,CLEOPATRA_PASTERNAK_SHAKESPEARE,OTHELLO_PASTERNAK_SHAKESPEARE,OTHELLO_LEITIN_SHAKESPEARE,KINGLEAR_PASTERNAK_SHAKESPEARE,KINGLEAR_SCHEPKINAKUPERNIK_SHAKESPEARE,HAMLET_PASTERNAK_SHAKESPEARE,CLEOPATRA_DONSKOY_SHAKESPEARE,KINGLEAR_KUZMIN_SHAKESPEARE,ROMEO_RADLOVA_SHAKESPEARE,HAMLET_LOZINSKIY_SHAKESPEARE,HAMLET_ROSSOV_SHAKESPEARE,OTHELLO_LOZINSKIY_SHAKESPEARE,OTHELLO_RADLOVA_SHAKESPEARE
NOUNИANimИneutplurИdatvИVbe,-0.4830458915396479,1.9321835661585915,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,1.9321835661585915,-0.4830458915396479,-0.4830458915396479,1.9321835661585915,-0.4830458915396479,-0.4830458915396479
NOUNИanimИmascИNamesingИaccs,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,3.210777306057041,1.4270121360253514,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784
NOUNИanimИmascИNameplurИdatv,1.4270121360253514,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784,3.210777306057041,-0.35675303400633784,-0.35675303400633784,-0.35675303400633784
NOUNИanimИmascИSgtmsingИablt,-0.4830458915396479,1.9321835661585915,-0.4830458915396479,1.9321835661585915,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479,1.9321835661585915,-0.4830458915396479,-0.4830458915396479,-0.4830458915396479
NOUNИANimИneutsingИablt,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИANimИneutplurИgent,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИperfИintrИpastИactvplurИablt,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
PRTFИperfИintrИpastИactvplurИdatv,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
ADJFИSuprmascИsingИablt,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
ADJFИSuprИQualplurИloct,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИperfИintrИpastИactvplurИgentИInfr,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489
ADJFИSuprplurИnomn,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367
PRTSИimpfИpastИpssvplur,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИSubxИperfИtranИpastИpssvplurИnomn,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
NOUNИanimИfemnИMsfsingИabltИVey,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
VERBИimpfИtranИArchplurИTHIRDperИpresИindc,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИanimИfemnsingИloct,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИperfИtranИpastИpssvИAdjxmascИsingИablt,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367
NOUNИANimИneutplurИdatv,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
VERBИperfИtransingИFIRSTperИfutrИindcИInfr,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489
PRTFИperfИtranИpastИpssvneutИsingИablt,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,2.463060426921489,-0.3789323733725367
NOUNИanimИfemnИInmxsingИablt,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
GRNDИimpfИtranpastИVsh,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
GRNDИimpfИintrpastИVsh,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
NOUNИinanИmascИOrgnsingИdatv,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489
NOUNИinanИmascИGeoxplurИdatv,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
PRTFИperfИtranИpastИpssvfemnИsingИloct,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
NUMRdatv,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
NOUNИanimИfemnИInmxplurИgent,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИanimИfemnИFixdИNamesingИnomn,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИperfИtranИpastИpssvИAdjxneutИsingИnomn,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
PRTFИperfИtranИpastИpssvfemnИsingИabltИVoy,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
ADJSИArchfemnИsing,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
NUMRloct,-0.3789323733725369,2.4630604269214897,2.4630604269214897,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369,-0.3789323733725369
PRTFИperfИtranИpastИpssvИAdjxplurИdatv,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
PRTFИperfИtranИpastИpssvneutИsingИloct,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИimpfИtranИpastИactvfemnИsingИaccs,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
PRTSИimpfИpresИpssvplur,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИimpfИintrИpastИactvfemnИsingИgent,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
PRTFИimpfИtranИpresИactvИAdjxmascИsingИgent,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
VERBИimpfИintrsingИSCNDperИpresИindcИInfr,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИimpfИtranИpresИactvИAdjxfemnИsingИnomn,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
NOUNИanimИmascsingИabltИVey,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
PRTFИimpfИintrИpresИactvmascИsingИdatv,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
ADJFИSubxИQualfemnИsingИabltИVoy,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
ADJFИSubxИQualfemnИsingИablt,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
ADJFИSubxplurИgent,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
ADJFИSubxmascИsingИgent,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,2.463060426921489,-0.3789323733725367,-0.3789323733725367
PRTFИimpfИtranИpresИactvmascИsingИdatv,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
ADJFИSubxmascИsingИablt,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,2.463060426921489,-0.3789323733725367,-0.3789323733725367
NPROplurИdatv,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
PRTFИimpfИtranИpresИactvfemnИsingИablt,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИimpfИintrИpresИactvИAdjxfemnИsingИaccs,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367
PRTFИimpfИintrИpresИactvИAdjxmascИsingИdatv,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NPROsingИablt,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367
PRTFИimpfИtranИpastИactvneutИsingИnomn,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
VERBИimpfИintrmascИsingИpastИindcИInfr,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
NOUNИanimИmascИSgtmsingИgent,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
PRTFИimpfИtranИpresИactvИAdjxmascИsingИnomn,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИanimИmascplurИnomnИLitr,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИinanИmascИSgtmsingИlocSCND,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367
PRTFИperfИintrИpastИactvfemnИsingИgentИInfr,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
PRTFИimpfИtranИpresИactvИAdjxplurИgent,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИinanИneutИSgtmsingИabltИVbe,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИinanИfemnplurИabltИArch,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
NOUNИinanИfemnplurИgentИInfr,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИimpfИtranИpresИpssvplurИgent,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
ADJFИAproplurИgentИInfr,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
ADJFИAproИSubxfemnИsingИabltИVoy,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367
PRTFИimpfИtranИpresИpssvmascИsingИgent,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367
PRTFИimpfИintrИpastИactvneutИsingИnomn,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,-0.3789323733725367,2.463060426921489,-0.3789323733725367,2.463060426921489,-0.3789323733725367
NOUNИinanИneutИGeoxplurИnomn,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
PRTFИperfИintrИpastИactvmascИsingИabltИInfr,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,2.4630604269214897,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368,-0.3789323733725368
ADJFИFixdИSubxИQualmascИsingИnomn,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
NOUNИinanИGNdrИPltmИGeoxplurИgent,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,2.4630604269214893,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677,-0.37893237337253677
VERBИimpfИtranplurИTHIRDperИpresИindcИInfr,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
VERBИimpfИintrmascИsingИpastИindcИAbbr,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
VERBИimpfИtransingИSCNDperИpresИindcИInfr,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
VERBИimpfИtransingИimprИexclИInfr,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,3.6147844564602556,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611,-0.2581988897471611
