,KHOLODKOVSKIY_FAUST_GOETHE,KHOLODKOVSKIY_FAUST2_GOETHE,PASTERNAK_FAUST_GOETHE,PASTERNAK_FAUST2_GOETHE
владелец,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
налог,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
налоги,-0.5,-0.5,-0.5,1.5
намек,-0.5,-0.5,1.5,-0.5
владеньях,-0.5,1.5,-0.5,-0.5
напоминает,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
решиться,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
надежду,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
мыс,-0.5,-0.5,-0.5,1.5
мысленно,-0.5,-0.5,-0.5,1.5
мыслию,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
вожу,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
мыслями,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
военный,-0.5,-0.5,-0.5,1.5
военные,-0.5,-0.5,-0.5,1.5
военной,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
военная,-0.5,-0.5,-0.5,1.5
мышами,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
воедино,-0.5,-0.5,-0.5,1.5
мышей,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
мышку,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
па,-0.5,-0.5,1.5,-0.5
водопады,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
мясом,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
мятежи,-0.5,-0.5,-0.5,1.5
мщенья,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
падало,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
возвращает,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
возвращаются,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
воздушной,-0.5,-0.5,-0.5,1.5
пажити,-0.5,-0.5,-0.5,1.5
мух,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
муха,-0.5,-0.5,1.5,-0.5
мучай,-0.5,-0.5,-0.5,1.5
мучит,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
мучительно,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
мучить,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
водопада,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
мха,-0.5,-0.5,-0.5,1.5
мчаться,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
падаю,-0.5,-0.5,1.5,-0.5
возвышенное,1.5,-0.5,-0.5,-0.5
возвысит,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
возвращен,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
мчусь,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
возвращаясь,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
возвращая,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
воздать,-0.5,1.5,-0.5,-0.5
надели,-0.5,-0.5,-0.5,1.5
водопад,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
водоем,-0.5,-0.5,-0.5,1.5
решено,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
внимать,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
охраной,-0.5,-0.5,-0.5,1.5
наглец,1.5,-0.5,-0.5,-0.5
решенья,-0.5,1.5,-0.5,-0.5
охоте,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
наготове,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
награда,1.5,-0.5,-0.5,-0.5
наградой,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
охватывает,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
охватил,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
внешний,-0.5,-0.5,1.5,-0.5
решились,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
нагруженный,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
решись,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
надежде,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
надеждой,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
очага,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
внутренний,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
внутренних,-0.5,-0.5,-0.5,1.5
внутреннюю,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
ощупью,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
ошибаюсь,-0.5,-0.5,1.5,-0.5
водиться,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
наблюдал,-0.5,-0.5,-0.5,1.5
наблюдать,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
наблюдаю,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
вовсю,-0.5,-0.5,1.5,-0.5
вовеки,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
ощутил,-0.5,-0.5,-0.5,1.5
вовек,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
наведаться,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
навек,-0.5,-0.5,-0.5,1.5
речка,1.5,-0.5,-0.5,-0.5
внушил,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
очертанья,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
очертания,-0.5,-0.5,-0.5,1.5
внушаешь,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
наводит,-0.5,-0.5,1.5,-0.5
наважденье,-0.5,-0.5,-0.5,1.5
напомнила,-0.5,-0.5,-0.5,1.5
напор,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
направленье,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
роста,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
невинной,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
отведать,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
отвала,-0.5,-0.5,1.5,-0.5
взглянет,-0.5,-0.5,-0.5,1.5
отвагу,-0.5,1.5,-0.5,-0.5
взглядом,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
взглядах,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
отваги,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
неволя,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
невпопад,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
осязанье,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
роща,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
роще,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
роя,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
нег,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
рта,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
невинна,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
отведу,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
отвергай,-0.5,-0.5,-0.5,1.5
вздохом,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
ответим,-0.5,-0.5,-0.5,1.5
невдомек,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
неведенье,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
неведомо,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
отвесть,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
роскоши,-0.5,-0.5,-0.5,1.5
роскошно,-0.5,1.5,-0.5,-0.5
взмахи,-0.5,-0.5,-0.5,1.5
ртом,-0.5,-0.5,-0.5,1.5
неведомым,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
взлетишь,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
взлетит,1.5,-0.5,-0.5,-0.5
взлетаешь,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
взлетает,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
отвеса,-0.5,-0.5,-0.5,1.5
роскошь,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
неверен,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
росою,-0.5,1.5,-0.5,-0.5
невежда,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
небывалый,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
рту,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
ртуть,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
недурна,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
неживой,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
вечность,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
вечном,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
нежные,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
вечеру,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
вечером,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
нежных,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
вечерам,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
останки,-0.5,-0.5,-0.5,1.5
вех,-0.5,-0.5,-0.5,1.5
останемся,-0.5,-0.5,-0.5,1.5
останавливаются,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
ветре,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
остальных,-0.5,-0.5,-0.5,1.5
рупор,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
веток,-0.5,-0.5,-0.5,1.5
недуг,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
недр,-0.5,-0.5,-0.5,1.5
недочет,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
недоступен,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
взаправду,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
веяньем,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
веют,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
недавних,-0.5,-0.5,1.5,-0.5
недавно,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
руды,-0.5,-0.5,-0.5,1.5
недели,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
недоволен,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
негаданно,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
рукав,-0.5,-0.5,-0.5,1.5
остряк,-0.5,-0.5,-0.5,1.5
вещества,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
острот,-0.5,-0.5,-0.5,1.5
недостает,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
недостатком,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
недостаток,-0.5,-0.5,1.5,-0.5
недостаточно,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
вечных,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
вещество,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
небывалой,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
небось,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
небосклону,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
наряды,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
рожденье,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
открытые,-0.5,-0.5,-0.5,1.5
открытия,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
рожденья,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
рожей,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
рожи,1.5,-0.5,-0.5,-0.5
вилах,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
населеньем,-0.5,-0.5,-0.5,1.5
открылся,-0.5,-0.5,-0.5,1.5
визжат,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
наслажденьем,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
наследное,1.5,-0.5,-0.5,-0.5
откоса,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
насмешкой,1.5,-0.5,-0.5,-0.5
виды,-0.5,-0.5,-0.5,1.5
насмешливо,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
винегрет,1.5,-0.5,-0.5,-0.5
винить,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
рождено,1.5,-0.5,-0.5,-0.5
винный,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
направлять,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
вихре,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
напрасный,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
роду,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
вину,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
рожать,-0.5,-0.5,-0.5,1.5
напролом,-0.5,-0.5,-0.5,1.5
напротив,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
наставит,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
напрямик,-0.5,-0.5,1.5,-0.5
народу,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
виноградный,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
виноградник,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
виноградарь,-0.5,-0.5,-0.5,1.5
винограда,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
нарост,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
нарочно,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
открытыми,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
народом,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
настает,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
настала,1.5,-0.5,-0.5,-0.5
откажусь,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
видались,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
начнет,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
отвращают,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
вида,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
отворил,-0.5,-0.5,-0.5,1.5
взято,-0.5,-0.5,-0.5,1.5
взят,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
взялся,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
видать,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
взялась,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
взявши,-0.5,-0.5,1.5,-0.5
отвлечь,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
рока,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
роковое,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
небесным,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
роковые,-0.5,-0.5,-0.5,1.5
небом,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
отвечает,-0.5,-0.5,-0.5,1.5
отворачиваясь,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
ревность,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
отвык,-0.5,-0.5,1.5,-0.5
начальника,-0.5,-0.5,-0.5,1.5
настежь,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
откажи,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
откажет,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
отзвук,-0.5,-0.5,-0.5,1.5
отдыхая,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
отдохнем,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
отдельными,-0.5,-0.5,-0.5,1.5
наукам,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
отголосок,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
видимостью,-0.5,-0.5,-0.5,1.5
отдан,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
научит,-0.5,-0.5,-0.5,1.5
нахал,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
видимо,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
находили,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
отдаленные,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
находить,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
начальник,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
наутек,-0.5,-0.5,-0.5,1.5
выпадает,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
преследует,-0.5,-0.5,-0.5,1.5
магии,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
изведан,-0.5,-0.5,-0.5,1.5
порождает,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
породы,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
порода,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
порогу,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
приятный,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
долгу,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
порвется,-0.5,-0.5,-0.5,1.5
избранник,-0.5,-0.5,-0.5,1.5
извиненья,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
извне,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
поражен,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
порадовать,-0.5,-0.5,-0.5,1.5
долгие,-0.5,-0.5,-0.5,1.5
долгая,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
пробку,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
издали,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
пробрался,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
извлечешь,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
портит,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
портному,1.5,-0.5,-0.5,-0.5
портя,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
причудливой,1.5,-0.5,-0.5,-0.5
посвящен,-0.5,-0.5,-0.5,1.5
ибо,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
домовой,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
ив,-0.5,1.5,-0.5,-0.5
домик,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
играл,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
пришлись,-0.5,1.5,-0.5,-0.5
игру,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
порыва,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
долю,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
пришло,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
идете,1.5,-0.5,-0.5,-0.5
идиллии,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
порученье,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
избавиться,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
приятен,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
избавлен,-0.5,-0.5,-0.5,1.5
избалован,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
издании,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
пробу,-0.5,-0.5,-0.5,1.5
попутал,-0.5,-0.5,1.5,-0.5
пробужденье,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
проводим,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
довольство,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
попадешь,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
довольна,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
доводы,-0.5,-0.5,-0.5,1.5
проводишь,-0.5,-0.5,1.5,-0.5
провожу,1.5,-0.5,-0.5,-0.5
понятья,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
доверил,-0.5,-0.5,-0.5,1.5
доверие,-0.5,-0.5,-0.5,1.5
понятье,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
понятливый,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
проворно,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
изъятья,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
добычу,-0.5,-0.5,-0.5,1.5
имеется,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
понятий,-0.5,-0.5,1.5,-0.5
поняли,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
имен,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
догадках,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
зыбь,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
попали,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
догоню,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
попусту,-0.5,-0.5,-0.5,1.5
излишки,-0.5,-0.5,-0.5,1.5
излюбленный,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
изменил,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
докажет,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
дойти,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
дойдет,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
изменить,1.5,-0.5,-0.5,-0.5
попоной,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
проведет,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
дожить,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
изменчивые,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
проведу,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
измучен,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
изнывая,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
изобилье,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
изображение,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
провели,1.5,-0.5,-0.5,-0.5
провиденью,-0.5,-0.5,1.5,-0.5
договор,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
зыби,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
посереди,-0.5,-0.5,-0.5,1.5
причину,-0.5,-0.5,-0.5,1.5
злобу,-0.5,-0.5,-0.5,1.5
дразня,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
приречный,-0.5,-0.5,-0.5,1.5
поставьте,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
поставлю,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
поставлен,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
поставим,0.8660254037844387,-0.8660254037844387,0.8660254037844387,-0.8660254037844387
злое,1.5,-0.5,-0.5,-0.5
драгоценности,-0.5,-0.5,1.5,-0.5
поставил,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
поста,-0.5,-0.5,1.5,-0.5
посредством,-0.5,-0.5,-0.5,1.5
злою,1.5,-0.5,-0.5,-0.5
дотронувшись,-0.5,-0.5,-0.5,1.5
прислушиваются,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
присмирели,-0.5,-0.5,-0.5,1.5
доступен,0.8660254037844387,-0.8660254037844387,-0.8660254037844387,0.8660254037844387
доступ,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
приспела,0.8660254037844387,0.8660254037844387,-0.8660254037844387,-0.8660254037844387
злобный,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
достойно,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
злобно,-0.8660254037844387,0.8660254037844387,0.8660254037844387,-0.8660254037844387
дракон,-0.5,-0.5,-0.5,1.5
принципала,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,0.8660254037844387
принял,-0.5,1.5,-0.5,-0.5
приняла,1.5,-0.5,-0.5,-0.5
зима,1.5,-0.5,-0.5,-0.5
дров,-0.8660254037844387,0.8660254037844387,-0.8660254037844387,0.8660254037844387
зимние,1.5,-0.5,-0.5,-0.5
